Year,Month,FlightDate,Reporting_Airline,Origin,OriginCityName,Dest,DestCityName,DepDelay,ArrDelay,Cancelled,Diverted,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2015,1,2015-01-04,EV,VPS,"Valparaiso, FL",ATL,"Atlanta, GA",-4.0,3.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-28,AA,MIA,"Miami, FL",ATL,"Atlanta, GA",78.0,65.0,0.0,0.0,594.0,65.0,0.0,0.0,0.0,0.0
2015,1,2015-01-27,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",-9.0,4.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-02,EV,DHN,"Dothan, AL",ATL,"Atlanta, GA",16.0,53.0,0.0,0.0,170.0,16.0,0.0,37.0,0.0,0.0
2015,1,2015-01-17,DL,ORD,"Chicago, IL",ATL,"Atlanta, GA",-4.0,-7.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-16,EV,GNV,"Gainesville, FL",ATL,"Atlanta, GA",29.0,25.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,25.0
2015,1,2015-01-12,DL,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-3.0,14.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",DAL,"Dallas, TX",-1.0,-24.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",ROC,"Rochester, NY",-3.0,-11.0,0.0,0.0,749.0,,,,,
2015,1,2015-01-08,DL,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",-3.0,-24.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-28,EV,ATL,"Atlanta, GA",ILM,"Wilmington, NC",34.0,30.0,0.0,0.0,377.0,30.0,0.0,0.0,0.0,0.0
2015,1,2015-01-14,DL,BHM,"Birmingham, AL",ATL,"Atlanta, GA",-2.0,-1.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",-4.0,-8.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-16,DL,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-1.0,-20.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",-2.0,-8.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-28,DL,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",-7.0,-38.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-03,DL,SAT,"San Antonio, TX",ATL,"Atlanta, GA",11.0,4.0,0.0,0.0,874.0,,,,,
2015,1,2015-01-28,EV,PHF,"Newport News/Williamsburg, VA",ATL,"Atlanta, GA",-6.0,-28.0,0.0,0.0,508.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",0.0,-15.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",SNA,"Santa Ana, CA",7.0,1.0,0.0,0.0,1919.0,,,,,
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",27.0,2.0,0.0,0.0,1747.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",-2.0,-11.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",MCO,"Orlando, FL",77.0,76.0,0.0,0.0,404.0,60.0,0.0,0.0,0.0,16.0
2015,1,2015-01-29,DL,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",-3.0,-9.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",10.0,-13.0,0.0,0.0,1587.0,,,,,
2015,1,2015-01-28,DL,GSP,"Greer, SC",ATL,"Atlanta, GA",-2.0,-20.0,0.0,0.0,153.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",-3.0,-15.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",ORF,"Norfolk, VA",33.0,35.0,0.0,0.0,516.0,33.0,0.0,2.0,0.0,0.0
2015,1,2015-01-21,DL,PIT,"Pittsburgh, PA",ATL,"Atlanta, GA",0.0,-18.0,0.0,0.0,526.0,,,,,
2015,1,2015-01-03,DL,DCA,"Washington, DC",ATL,"Atlanta, GA",-7.0,-13.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-25,DL,DAB,"Daytona Beach, FL",ATL,"Atlanta, GA",-6.0,-4.0,0.0,0.0,366.0,,,,,
2015,1,2015-01-09,DL,CHA,"Chattanooga, TN",ATL,"Atlanta, GA",-8.0,-15.0,0.0,0.0,106.0,,,,,
2015,1,2015-01-14,WN,MSY,"New Orleans, LA",ATL,"Atlanta, GA",-3.0,-7.0,0.0,0.0,425.0,,,,,
2015,1,2015-01-08,EV,AGS,"Augusta, GA",ATL,"Atlanta, GA",-4.0,2.0,0.0,0.0,143.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",MSP,"Minneapolis, MN",-3.0,-9.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-04,EV,CAE,"Columbia, SC",ATL,"Atlanta, GA",-9.0,-7.0,0.0,0.0,192.0,,,,,
2015,1,2015-01-19,EV,AEX,"Alexandria, LA",ATL,"Atlanta, GA",-4.0,-16.0,0.0,0.0,500.0,,,,,
2015,1,2015-01-18,DL,RIC,"Richmond, VA",ATL,"Atlanta, GA",-5.0,-28.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-25,EV,ATL,"Atlanta, GA",BTR,"Baton Rouge, LA",18.0,12.0,0.0,0.0,448.0,,,,,
2015,1,2015-01-26,WN,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",9.0,0.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-15,EV,EWN,"New Bern/Morehead/Beaufort, NC",ATL,"Atlanta, GA",-9.0,-20.0,0.0,0.0,433.0,,,,,
2015,1,2015-01-24,EV,ATL,"Atlanta, GA",FAY,"Fayetteville, NC",30.0,25.0,0.0,0.0,331.0,22.0,0.0,0.0,0.0,3.0
2015,1,2015-01-27,DL,SAV,"Savannah, GA",ATL,"Atlanta, GA",-1.0,1.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-05,DL,SYR,"Syracuse, NY",ATL,"Atlanta, GA",-5.0,-22.0,0.0,0.0,794.0,,,,,
2015,1,2015-01-06,OO,ORD,"Chicago, IL",ATL,"Atlanta, GA",0.0,-2.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-02,EV,AGS,"Augusta, GA",ATL,"Atlanta, GA",2.0,6.0,0.0,0.0,143.0,,,,,
2015,1,2015-01-16,EV,BTV,"Burlington, VT",ATL,"Atlanta, GA",-4.0,-30.0,0.0,0.0,961.0,,,,,
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",TLH,"Tallahassee, FL",-1.0,-4.0,0.0,0.0,223.0,,,,,
2015,1,2015-01-18,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",-3.0,-11.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-15,WN,PIT,"Pittsburgh, PA",ATL,"Atlanta, GA",10.0,3.0,0.0,0.0,526.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",SEA,"Seattle, WA",0.0,-4.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-30,DL,ATL,"Atlanta, GA",SAV,"Savannah, GA",-1.0,3.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",-2.0,-11.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-17,DL,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",-3.0,-12.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-14,UA,ATL,"Atlanta, GA",EWR,"Newark, NJ",0.0,-16.0,0.0,0.0,746.0,,,,,
2015,1,2015-01-13,DL,SAV,"Savannah, GA",ATL,"Atlanta, GA",5.0,-3.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-01,EV,PHF,"Newport News/Williamsburg, VA",ATL,"Atlanta, GA",-5.0,-16.0,0.0,0.0,508.0,,,,,
2015,1,2015-01-21,DL,LGA,"New York, NY",ATL,"Atlanta, GA",-6.0,2.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-19,WN,BOS,"Boston, MA",ATL,"Atlanta, GA",-2.0,-24.0,0.0,0.0,946.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",MIA,"Miami, FL",4.0,5.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-22,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",-2.0,-5.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-26,DL,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",-1.0,-6.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-13,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",10.0,13.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-08,DL,BDL,"Hartford, CT",ATL,"Atlanta, GA",-8.0,-12.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-08,DL,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",8.0,0.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",CMH,"Columbus, OH",-5.0,-6.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-26,DL,ATL,"Atlanta, GA",PVD,"Providence, RI",-1.0,-6.0,0.0,0.0,903.0,,,,,
2015,1,2015-01-30,EV,ATL,"Atlanta, GA",BTR,"Baton Rouge, LA",-4.0,-11.0,0.0,0.0,448.0,,,,,
2015,1,2015-01-27,DL,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-3.0,1.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",-1.0,-8.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-27,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",-5.0,-19.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",0.0,-8.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-08,WN,ATL,"Atlanta, GA",AUS,"Austin, TX",9.0,-8.0,0.0,0.0,813.0,,,,,
2015,1,2015-01-12,AA,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",36.0,48.0,0.0,0.0,731.0,8.0,0.0,12.0,0.0,28.0
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",-3.0,-5.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-13,EV,ATL,"Atlanta, GA",BMI,"Bloomington/Normal, IL",-5.0,6.0,0.0,0.0,533.0,,,,,
2015,1,2015-01-11,DL,EYW,"Key West, FL",ATL,"Atlanta, GA",-1.0,-11.0,0.0,0.0,646.0,,,,,
2015,1,2015-01-01,DL,ATL,"Atlanta, GA",COS,"Colorado Springs, CO",-2.0,-13.0,0.0,0.0,1184.0,,,,,
2015,1,2015-01-18,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",-3.0,-31.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-18,DL,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",-1.0,-10.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",-3.0,-23.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-29,EV,ATL,"Atlanta, GA",OAJ,"Jacksonville/Camp Lejeune, NC",-8.0,-14.0,0.0,0.0,399.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",ORD,"Chicago, IL",-5.0,-17.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-11,WN,ATL,"Atlanta, GA",BDL,"Hartford, CT",2.0,-15.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-02,EV,TYS,"Knoxville, TN",ATL,"Atlanta, GA",-4.0,-8.0,0.0,0.0,152.0,,,,,
2015,1,2015-01-22,WN,ATL,"Atlanta, GA",MCO,"Orlando, FL",-2.0,-8.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-30,DL,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",-8.0,2.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-21,DL,CHA,"Chattanooga, TN",ATL,"Atlanta, GA",-3.0,-12.0,0.0,0.0,106.0,,,,,
2015,1,2015-01-08,DL,TUL,"Tulsa, OK",ATL,"Atlanta, GA",-4.0,-16.0,0.0,0.0,674.0,,,,,
2015,1,2015-01-01,DL,TYS,"Knoxville, TN",ATL,"Atlanta, GA",-5.0,-19.0,0.0,0.0,152.0,,,,,
2015,1,2015-01-27,DL,ATL,"Atlanta, GA",BOS,"Boston, MA",,,1.0,0.0,946.0,,,,,
2015,1,2015-01-06,EV,ATL,"Atlanta, GA",HPN,"White Plains, NY",-3.0,-7.0,0.0,0.0,780.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",-1.0,-8.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-15,DL,ATL,"Atlanta, GA",BOS,"Boston, MA",-2.0,6.0,0.0,0.0,946.0,,,,,
2015,1,2015-01-26,DL,ATL,"Atlanta, GA",BHM,"Birmingham, AL",-1.0,-5.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-18,DL,ATL,"Atlanta, GA",MCI,"Kansas City, MO",4.0,-9.0,0.0,0.0,692.0,,,,,
2015,1,2015-01-13,DL,TPA,"Tampa, FL",ATL,"Atlanta, GA",-3.0,-7.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-05,DL,HSV,"Huntsville, AL",ATL,"Atlanta, GA",-7.0,-21.0,0.0,0.0,151.0,,,,,
2015,1,2015-01-07,WN,HOU,"Houston, TX",ATL,"Atlanta, GA",-4.0,3.0,0.0,0.0,696.0,,,,,
2015,1,2015-01-16,EV,ATL,"Atlanta, GA",BTR,"Baton Rouge, LA",-3.0,-7.0,0.0,0.0,448.0,,,,,
2015,1,2015-01-29,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",8.0,-9.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-28,DL,BOS,"Boston, MA",ATL,"Atlanta, GA",,,1.0,0.0,946.0,,,,,
2015,1,2015-01-14,US,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-7.0,-12.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-01,DL,SJC,"San Jose, CA",ATL,"Atlanta, GA",-5.0,-3.0,0.0,0.0,2116.0,,,,,
2015,1,2015-01-30,US,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",-3.0,-18.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-29,EV,ATL,"Atlanta, GA",GNV,"Gainesville, FL",2.0,-5.0,0.0,0.0,300.0,,,,,
2015,1,2015-01-04,DL,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",0.0,-3.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-10,EV,ATL,"Atlanta, GA",FSD,"Sioux Falls, SD",36.0,40.0,0.0,0.0,954.0,36.0,0.0,4.0,0.0,0.0
2015,1,2015-01-09,EV,SDF,"Louisville, KY",ATL,"Atlanta, GA",48.0,36.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,36.0
2015,1,2015-01-10,DL,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",-3.0,-16.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-09,DL,MCO,"Orlando, FL",ATL,"Atlanta, GA",-1.0,-13.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-27,DL,TPA,"Tampa, FL",ATL,"Atlanta, GA",-4.0,-2.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-21,DL,SLC,"Salt Lake City, UT",ATL,"Atlanta, GA",0.0,-30.0,0.0,0.0,1590.0,,,,,
2015,1,2015-01-03,NK,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",19.0,26.0,0.0,0.0,581.0,0.0,0.0,26.0,0.0,0.0
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",TUL,"Tulsa, OK",2.0,-19.0,0.0,0.0,674.0,,,,,
2015,1,2015-01-30,DL,ATL,"Atlanta, GA",RIC,"Richmond, VA",-4.0,-6.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",MCO,"Orlando, FL",4.0,11.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-21,WN,RIC,"Richmond, VA",ATL,"Atlanta, GA",-6.0,-13.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",-4.0,15.0,0.0,0.0,1747.0,0.0,0.0,15.0,0.0,0.0
2015,1,2015-01-29,EV,CHA,"Chattanooga, TN",ATL,"Atlanta, GA",-4.0,0.0,0.0,0.0,106.0,,,,,
2015,1,2015-01-06,EV,AVL,"Asheville, NC",ATL,"Atlanta, GA",-5.0,-11.0,0.0,0.0,164.0,,,,,
2015,1,2015-01-30,DL,STL,"St. Louis, MO",ATL,"Atlanta, GA",-1.0,-16.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-04,DL,FNT,"Flint, MI",ATL,"Atlanta, GA",-3.0,5.0,0.0,0.0,645.0,,,,,
2015,1,2015-01-02,AA,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",-7.0,-11.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",0.0,,0.0,1.0,547.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",ORD,"Chicago, IL",-6.0,2.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-09,DL,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",-2.0,-4.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",ORF,"Norfolk, VA",6.0,-10.0,0.0,0.0,516.0,,,,,
2015,1,2015-01-11,DL,MCI,"Kansas City, MO",ATL,"Atlanta, GA",-5.0,-8.0,0.0,0.0,692.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",4.0,-6.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",MSP,"Minneapolis, MN",-2.0,-26.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-29,DL,IND,"Indianapolis, IN",ATL,"Atlanta, GA",22.0,0.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",0.0,-7.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-20,WN,ATL,"Atlanta, GA",TPA,"Tampa, FL",0.0,-7.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-25,DL,STL,"St. Louis, MO",ATL,"Atlanta, GA",2.0,-11.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-14,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",-7.0,3.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-20,DL,MLB,"Melbourne, FL",ATL,"Atlanta, GA",-4.0,-19.0,0.0,0.0,442.0,,,,,
2015,1,2015-01-03,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",2.0,15.0,0.0,0.0,907.0,0.0,0.0,15.0,0.0,0.0
2015,1,2015-01-25,EV,BTR,"Baton Rouge, LA",ATL,"Atlanta, GA",86.0,74.0,0.0,0.0,448.0,74.0,0.0,0.0,0.0,0.0
2015,1,2015-01-21,DL,TYS,"Knoxville, TN",ATL,"Atlanta, GA",-9.0,-9.0,0.0,0.0,152.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",CHA,"Chattanooga, TN",24.0,22.0,0.0,0.0,106.0,18.0,0.0,0.0,0.0,4.0
2015,1,2015-01-02,WN,ATL,"Atlanta, GA",MCO,"Orlando, FL",-3.0,-11.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-03,EV,OAJ,"Jacksonville/Camp Lejeune, NC",ATL,"Atlanta, GA",-8.0,-7.0,0.0,0.0,399.0,,,,,
2015,1,2015-01-18,DL,CRW,"Charleston/Dunbar, WV",ATL,"Atlanta, GA",-1.0,-23.0,0.0,0.0,363.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",-6.0,-10.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-29,DL,MIA,"Miami, FL",ATL,"Atlanta, GA",9.0,4.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-12,US,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",-6.0,-3.0,0.0,0.0,1587.0,,,,,
2015,1,2015-01-18,DL,BHM,"Birmingham, AL",ATL,"Atlanta, GA",-7.0,-18.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-01,WN,MSY,"New Orleans, LA",ATL,"Atlanta, GA",-3.0,-16.0,0.0,0.0,425.0,,,,,
2015,1,2015-01-02,WN,ATL,"Atlanta, GA",HOU,"Houston, TX",27.0,17.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,17.0
2015,1,2015-01-14,DL,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC",-3.0,-18.0,0.0,0.0,306.0,,,,,
2015,1,2015-01-10,WN,DEN,"Denver, CO",ATL,"Atlanta, GA",-2.0,-11.0,0.0,0.0,1199.0,,,,,
2015,1,2015-01-02,AS,SEA,"Seattle, WA",ATL,"Atlanta, GA",47.0,52.0,0.0,0.0,2182.0,0.0,0.0,5.0,0.0,47.0
2015,1,2015-01-30,WN,CAK,"Akron, OH",ATL,"Atlanta, GA",-5.0,-6.0,0.0,0.0,528.0,,,,,
2015,1,2015-01-21,WN,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",1.0,-4.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-03,DL,PDX,"Portland, OR",ATL,"Atlanta, GA",-4.0,29.0,0.0,0.0,2172.0,0.0,0.0,29.0,0.0,0.0
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",STL,"St. Louis, MO",-1.0,-15.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-14,NK,DTW,"Detroit, MI",ATL,"Atlanta, GA",-1.0,17.0,0.0,0.0,594.0,0.0,0.0,10.0,7.0,0.0
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",-3.0,-15.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",MKE,"Milwaukee, WI",-2.0,10.0,0.0,0.0,669.0,,,,,
2015,1,2015-01-10,EV,ATL,"Atlanta, GA",AGS,"Augusta, GA",-4.0,-9.0,0.0,0.0,143.0,,,,,
2015,1,2015-01-31,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",-1.0,-12.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-09,EV,ATL,"Atlanta, GA",IAD,"Washington, DC",-7.0,-7.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",GSP,"Greer, SC",35.0,21.0,0.0,0.0,153.0,21.0,0.0,0.0,0.0,0.0
2015,1,2015-01-08,DL,ATL,"Atlanta, GA",SGF,"Springfield, MO",-1.0,-5.0,0.0,0.0,563.0,,,,,
2015,1,2015-01-28,WN,ATL,"Atlanta, GA",HOU,"Houston, TX",-1.0,-23.0,0.0,0.0,696.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",OKC,"Oklahoma City, OK",14.0,-5.0,0.0,0.0,761.0,,,,,
2015,1,2015-01-03,WN,ATL,"Atlanta, GA",RIC,"Richmond, VA",0.0,-5.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-30,EV,ATL,"Atlanta, GA",VLD,"Valdosta, GA",-2.0,-5.0,0.0,0.0,208.0,,,,,
2015,1,2015-01-15,US,CLT,"Charlotte, NC",ATL,"Atlanta, GA",-3.0,1.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-10,DL,ATL,"Atlanta, GA",LIT,"Little Rock, AR",10.0,-9.0,0.0,0.0,453.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",SNA,"Santa Ana, CA",8.0,-9.0,0.0,0.0,1919.0,,,,,
2015,1,2015-01-05,EV,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC",3.0,-2.0,0.0,0.0,306.0,,,,,
2015,1,2015-01-23,DL,GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA",-5.0,-7.0,0.0,0.0,306.0,,,,,
2015,1,2015-01-30,EV,GNV,"Gainesville, FL",ATL,"Atlanta, GA",-3.0,-12.0,0.0,0.0,300.0,,,,,
2015,1,2015-01-13,DL,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",-3.0,-8.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",STL,"St. Louis, MO",-2.0,-1.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-26,DL,EWR,"Newark, NJ",ATL,"Atlanta, GA",,,1.0,0.0,746.0,,,,,
2015,1,2015-01-05,EV,GNV,"Gainesville, FL",ATL,"Atlanta, GA",-4.0,-11.0,0.0,0.0,300.0,,,,,
2015,1,2015-01-11,DL,SMF,"Sacramento, CA",ATL,"Atlanta, GA",0.0,8.0,0.0,0.0,2092.0,,,,,
2015,1,2015-01-07,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",-5.0,-14.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-13,EV,GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA",-8.0,38.0,0.0,0.0,306.0,0.0,0.0,38.0,0.0,0.0
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",40.0,46.0,0.0,0.0,406.0,40.0,0.0,6.0,0.0,0.0
2015,1,2015-01-04,DL,DEN,"Denver, CO",ATL,"Atlanta, GA",31.0,28.0,0.0,0.0,1199.0,0.0,28.0,0.0,0.0,0.0
2015,1,2015-01-27,WN,ATL,"Atlanta, GA",CMH,"Columbus, OH",0.0,3.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-23,DL,IND,"Indianapolis, IN",ATL,"Atlanta, GA",-7.0,-10.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-28,DL,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",4.0,-28.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-01,DL,IAD,"Washington, DC",ATL,"Atlanta, GA",-3.0,-20.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",-3.0,-10.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-14,NK,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",16.0,14.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-24,WN,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",-9.0,-17.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-30,DL,ATL,"Atlanta, GA",TLH,"Tallahassee, FL",-4.0,-10.0,0.0,0.0,223.0,,,,,
2015,1,2015-01-04,WN,ATL,"Atlanta, GA",DEN,"Denver, CO",49.0,54.0,0.0,0.0,1199.0,10.0,0.0,5.0,0.0,39.0
